rpm,voltage_v,current_a,power_elec_w,temperature_c,vibration_rms_g,throttle_pct,load_pct,efficiency_pct,residual_rpm,residual_current_a,residual_temperature_c,residual_vibration_g,norm_residual_rpm,norm_residual_current,norm_residual_temp,norm_residual_vibration,composite_residual_score,rolling_mean_rpm,rolling_std_rpm,rolling_mean_temp,rolling_std_temp,rolling_mean_vib,rolling_std_vib,thermal_slope_c_per_s,vibration_slope_g_per_s,electrical_loss_ratio,fault_class,is_anomaly,rul_hours,trajectory_id,step,severity
4773.0,14.77,7.36,108.73,71.42,0.208,40.4,51.1,28.12,49.1,1.19,31.57,0.006,0.41,1.49,12.63,0.07,7.58,4691.3,132.71,67.84,2.431,0.205,0.0252,0.412,0.0001,0.719,OVERHEATING,1,10.5,72,57,0.95
4472.2,14.71,6.31,92.88,72.66,0.216,38.06,51.1,27.08,42.7,0.81,32.88,0.031,0.36,1.01,13.15,0.39,7.78,4665.5,146.97,68.7,2.455,0.206,0.0254,0.446,0.0007,0.729,OVERHEATING,1,8.22,72,58,0.975
5146.9,14.83,8.12,120.35,74.15,0.214,43.62,51.1,31.85,22.1,0.97,34.13,-0.011,0.18,1.21,13.65,-0.14,7.91,4729.9,194.91,69.65,2.536,0.206,0.0255,0.464,0.0006,0.681,OVERHEATING,1,5.93,72,59,1.0
8754.4,14.7,16.69,245.41,37.96,0.575,71.83,32.37,64.65,49.7,0.27,-2.08,0.087,0.41,0.34,-0.83,1.09,2.13,8754.4,0.0,37.96,0.0,0.575,0.0,0.0,0.0,0.354,BEARING_DEGRADATION,0,145.26,73,0,0.0
9286.3,14.89,18.45,274.7,44.15,0.579,75.37,32.37,68.93,31.6,-0.02,13.72,0.041,0.26,-0.02,5.49,0.51,3.24,9020.3,265.95,41.05,3.095,0.577,0.002,0.0,0.0,0.311,BEARING_DEGRADATION,0,144.22,73,1,0.002
9088.9,14.84,17.9,265.6,50.06,0.518,73.74,32.37,66.84,65.9,0.31,13.89,0.002,0.55,0.39,5.56,0.03,3.35,9043.2,219.54,44.06,4.94,0.557,0.0279,3.025,-0.0142,0.332,BEARING_DEGRADATION,0,142.88,73,2,0.006
8812.0,14.86,16.57,246.2,54.35,0.377,71.38,32.37,65.72,67.4,0.01,13.42,-0.114,0.56,0.01,5.37,-1.42,3.39,8985.4,214.87,46.63,6.178,0.512,0.0817,2.732,-0.033,0.343,BEARING_DEGRADATION,0,141.39,73,3,0.011
8825.6,14.81,16.77,248.22,57.89,0.511,71.87,32.37,65.49,50.5,0.1,12.7,0.017,0.42,0.12,5.08,0.21,3.2,8953.4,202.54,48.88,7.129,0.512,0.0731,2.491,-0.008,0.345,BEARING_DEGRADATION,0,139.8,73,4,0.018
8534.3,14.78,15.78,233.12,61.41,0.488,69.64,32.37,63.05,50.2,0.15,12.73,0.02,0.42,0.19,5.09,0.25,3.32,8883.6,242.04,50.97,8.009,0.508,0.0673,2.345,-0.0087,0.37,BEARING_DEGRADATION,0,138.12,73,5,0.025
8813.7,14.79,16.87,249.49,63.93,0.484,71.98,32.37,64.89,37.0,0.19,11.85,-0.01,0.31,0.24,4.74,-0.13,3.1,8873.6,225.42,52.82,8.692,0.505,0.0629,2.164,-0.0076,0.351,BEARING_DEGRADATION,0,136.37,73,6,0.032
8973.5,14.8,17.46,258.36,66.2,0.52,73.32,32.37,66.13,26.5,0.15,10.92,0.011,0.22,0.19,4.37,0.14,2.9,8886.1,213.43,54.49,9.257,0.506,0.0591,2.017,-0.0039,0.339,BEARING_DEGRADATION,0,134.57,73,7,0.041
9085.4,14.75,18.15,267.78,68.61,0.788,74.36,32.37,66.22,41.6,0.48,10.39,0.27,0.35,0.6,4.16,3.38,3.3,8908.2,210.75,56.06,9.79,0.538,0.1045,1.916,0.0133,0.338,BEARING_DEGRADATION,0,132.71,73,8,0.05
8840.0,14.78,17.09,252.53,70.78,0.502,72.4,32.37,64.68,17.8,0.24,10.17,0.004,0.15,0.3,4.07,0.05,2.86,8901.4,200.98,57.53,10.284,0.534,0.0997,1.823,-0.0041,0.353,BEARING_DEGRADATION,0,130.81,73,9,0.06
9028.6,14.81,17.58,260.35,72.38,0.592,73.7,32.37,66.84,28.9,0.08,9.48,0.078,0.24,0.1,3.79,0.97,2.69,8928.8,197.73,60.98,8.811,0.536,0.1006,1.568,0.0007,0.332,BEARING_DEGRADATION,0,128.86,73,10,0.07
9034.2,14.77,17.96,265.27,73.45,0.509,73.9,32.37,65.73,34.4,0.46,8.53,-0.005,0.29,0.58,3.41,-0.06,2.6,8903.6,163.69,63.91,7.503,0.529,0.0998,1.299,-0.0005,0.343,BEARING_DEGRADATION,0,126.87,73,11,0.081
9196.8,14.81,18.56,274.87,75.28,0.411,75.18,32.37,66.92,15.4,0.37,8.38,-0.12,0.13,0.46,3.35,-1.5,2.62,8914.4,178.44,66.43,6.611,0.518,0.1059,1.163,0.0019,0.331,BEARING_DEGRADATION,0,124.85,73,12,0.092
8486.2,14.77,15.84,234.03,75.68,0.559,69.45,32.37,61.75,31.1,0.31,7.68,0.093,0.26,0.39,3.07,1.16,2.76,8881.8,219.24,68.56,5.756,0.536,0.0952,0.988,0.0027,0.383,BEARING_DEGRADATION,0,122.79,73,13,0.103
8720.2,14.72,16.95,249.58,76.52,0.379,71.76,32.37,62.83,12.1,0.52,7.32,-0.109,0.1,0.65,2.93,-1.36,2.7,8871.3,224.17,70.42,4.96,0.523,0.1063,0.839,-0.0061,0.372,BEARING_DEGRADATION,0,120.7,73,14,0.116
8832.8,14.69,17.57,258.12,76.98,0.619,72.78,32.37,63.13,18.4,0.75,6.63,0.122,0.15,0.94,2.65,1.52,2.66,8901.1,195.33,71.98,4.284,0.536,0.1092,0.725,0.0075,0.369,BEARING_DEGRADATION,0,118.58,73,15,0.128
8568.1,14.77,16.37,241.87,77.17,0.409,70.23,32.37,61.49,17.5,0.51,6.02,-0.065,0.15,0.64,2.41,-0.81,2.59,8876.6,218.81,73.31,3.579,0.529,0.1149,0.609,-0.0062,0.385,BEARING_DEGRADATION,0,116.43,73,16,0.141
8798.6,14.83,17.09,253.4,77.76,0.617,72.12,32.37,63.56,-19.2,0.26,5.67,0.119,-0.16,0.33,2.27,1.49,2.5,8859.1,217.35,74.46,2.9,0.538,0.1178,0.508,-0.0095,0.364,BEARING_DEGRADATION,1,114.26,73,17,0.155
8996.7,14.76,18.36,270.98,78.93,0.632,74.16,32.37,63.54,-28.8,0.76,5.83,0.116,-0.24,0.95,2.33,1.45,2.56,8850.2,209.6,75.49,2.433,0.523,0.0911,0.453,0.0072,0.365,BEARING_DEGRADATION,1,112.06,73,18,0.169
8850.1,14.75,17.31,255.32,79.08,0.563,72.97,32.37,64.2,-23.8,0.27,5.22,0.06,-0.2,0.34,2.09,0.75,2.34,8851.2,209.57,76.32,2.073,0.529,0.0915,0.372,-0.0016,0.358,BEARING_DEGRADATION,1,109.83,73,19,0.183
8538.2,14.84,16.35,242.71,79.54,0.535,69.82,32.37,60.64,-2.7,0.52,5.26,0.062,-0.02,0.65,2.1,0.78,2.58,8802.2,219.47,77.04,1.806,0.523,0.0891,0.338,0.0014,0.394,BEARING_DEGRADATION,1,107.58,73,20,0.197
8754.4,14.76,17.22,254.13,79.4,0.571,72.2,32.37,62.43,-31.3,0.51,4.56,0.076,-0.26,0.64,1.82,0.95,2.43,8774.2,205.5,77.63,1.476,0.529,0.0901,0.229,0.0089,0.376,BEARING_DEGRADATION,1,105.31,73,21,0.212
8966.3,14.76,17.9,264.21,80.3,0.545,74.12,32.37,64.51,-54.3,0.32,4.77,0.029,-0.45,0.4,1.91,0.36,2.27,8751.2,165.93,78.14,1.443,0.543,0.081,0.257,-0.0008,0.355,BEARING_DEGRADATION,1,103.02,73,22,0.228
8954.0,14.68,18.25,267.97,80.76,0.785,74.37,32.37,63.35,-47.8,0.74,4.63,0.271,-0.4,0.92,1.85,3.39,2.91,8797.9,149.79,78.64,1.382,0.565,0.109,0.236,0.0226,0.367,BEARING_DEGRADATION,1,100.7,73,23,0.243
8703.7,14.85,17.13,254.33,80.54,0.788,71.58,32.37,61.3,-59.6,0.5,4.08,0.295,-0.5,0.62,1.63,3.69,3.06,8796.3,150.73,79.05,1.287,0.606,0.1081,0.198,0.0094,0.387,BEARING_DEGRADATION,1,98.37,73,24,0.259
8915.3,14.89,18.16,270.42,80.98,0.46,73.26,32.37,61.96,-79.0,0.68,4.03,-0.054,-0.66,0.85,1.61,-0.67,2.45,8804.5,154.7,79.45,1.202,0.591,0.1164,0.212,0.0028,0.38,BEARING_DEGRADATION,1,96.01,73,25,0.276
9196.8,14.84,19.18,284.63,81.91,0.746,75.65,32.37,64.62,-61.1,0.7,4.31,0.208,-0.51,0.87,1.72,2.6,2.61,8867.4,172.56,79.92,1.144,0.624,0.1074,0.231,0.0072,0.354,BEARING_DEGRADATION,1,93.64,73,26,0.293
9165.9,14.74,19.15,282.33,82.53,0.763,75.88,32.37,64.5,-57.4,0.8,4.38,0.228,-0.48,1.0,1.75,2.85,2.69,8904.1,192.0,80.4,1.138,0.639,0.1151,0.2,0.0073,0.355,BEARING_DEGRADATION,1,91.25,73,27,0.31
8929.3,14.83,18.1,268.48,82.69,0.743,73.38,32.37,62.71,-43.3,0.7,4.26,0.231,-0.36,0.88,1.7,2.89,2.78,8897.4,189.8,80.77,1.21,0.65,0.1192,0.201,0.01,0.373,BEARING_DEGRADATION,1,88.84,73,28,0.327
8087.6,14.8,14.99,221.92,81.76,0.628,67.0,32.37,56.37,-84.3,0.44,3.67,0.187,-0.7,0.55,1.47,2.34,2.98,8821.1,309.14,81.04,1.097,0.656,0.116,0.123,0.0052,0.436,BEARING_DEGRADATION,1,86.41,73,29,0.345
8608.3,14.81,17.0,251.84,81.81,0.515,71.03,32.37,59.89,-63.7,0.7,3.67,0.03,-0.53,0.87,1.47,0.38,2.54,8828.2,303.38,81.27,0.993,0.654,0.1182,0.134,-0.0031,0.401,BEARING_DEGRADATION,1,83.97,73,30,0.363
8700.6,14.81,17.21,254.85,82.26,0.74,71.86,32.37,61.11,-73.3,0.54,4.0,0.246,-0.61,0.67,1.6,3.07,2.9,8822.8,305.11,81.55,0.809,0.671,0.1172,0.109,0.0108,0.389,BEARING_DEGRADATION,1,81.51,73,31,0.381
8452.7,14.84,16.68,247.43,81.96,0.64,69.91,32.37,57.72,-99.2,0.81,3.76,0.166,-0.83,1.01,1.5,2.08,2.9,8771.4,319.52,81.72,0.697,0.681,0.1102,0.067,-0.0081,0.423,BEARING_DEGRADATION,1,79.03,73,32,0.399
9056.1,14.83,19.08,282.92,82.87,0.82,74.98,32.37,62.08,-113.2,0.94,4.23,0.29,-0.94,1.17,1.69,3.62,3.07,8781.6,326.74,81.93,0.693,0.684,0.1139,0.129,0.0018,0.379,BEARING_DEGRADATION,1,76.54,73,33,0.418
8849.5,14.79,18.22,269.43,82.88,0.898,73.5,32.37,60.82,-113.5,0.85,4.03,0.387,-0.95,1.06,1.61,4.84,3.51,8796.2,326.19,82.16,0.568,0.695,0.1279,0.106,0.0243,0.392,BEARING_DEGRADATION,1,74.04,73,34,0.437
8596.0,14.87,17.24,256.38,83.06,0.93,71.27,32.37,58.58,-140.9,0.71,4.19,0.44,-1.17,0.89,1.68,5.5,3.86,8764.3,328.59,82.37,0.468,0.742,0.1188,0.064,0.0102,0.414,BEARING_DEGRADATION,1,71.51,73,35,0.457
8894.3,14.81,18.36,271.92,83.4,0.802,73.8,32.37,61.19,-117.7,0.81,4.31,0.287,-0.98,1.01,1.72,3.59,3.1,8734.0,300.06,82.52,0.53,0.748,0.1202,0.048,0.0022,0.388,BEARING_DEGRADATION,1,68.98,73,36,0.477
8923.2,14.85,18.75,278.39,83.89,0.87,73.9,32.37,60.35,-125.6,1.06,4.56,0.351,-1.05,1.32,1.82,4.39,3.44,8709.8,272.72,82.66,0.671,0.759,0.1257,0.067,0.0071,0.396,BEARING_DEGRADATION,1,66.43,73,37,0.497
8888.1,14.76,18.57,274.22,83.98,0.792,74.0,32.37,60.55,-117.8,1.04,4.48,0.277,-0.98,1.3,1.79,3.46,3.14,8705.6,269.67,82.79,0.78,0.763,0.1259,0.123,0.0091,0.395,BEARING_DEGRADATION,1,63.87,73,38,0.517
8677.2,14.76,17.99,265.62,84.33,0.732,72.49,32.37,58.16,-144.0,1.15,4.83,0.234,-1.2,1.44,1.93,2.92,3.18,8764.6,176.43,83.04,0.821,0.774,0.1184,0.14,0.0121,0.418,BEARING_DEGRADATION,1,61.29,73,39,0.537
8335.4,14.86,16.68,247.83,84.01,0.899,69.17,32.37,55.26,-137.0,1.09,4.76,0.432,-1.14,1.36,1.9,5.4,4.03,8737.3,215.32,83.26,0.753,0.812,0.086,0.097,0.0088,0.447,BEARING_DEGRADATION,1,58.7,73,40,0.558
8550.3,14.77,17.22,254.37,83.43,0.804,71.39,32.37,58.11,-142.3,0.85,4.24,0.317,-1.19,1.06,1.7,3.96,3.39,8722.3,222.48,83.38,0.675,0.819,0.0827,0.082,0.0091,0.419,BEARING_DEGRADATION,1,56.1,73,41,0.579
8609.8,14.83,17.75,263.23,83.88,0.722,71.83,32.37,57.33,-172.3,1.05,4.68,0.228,-1.44,1.31,1.87,2.85,3.22,8738.0,207.96,83.57,0.491,0.827,0.0672,0.056,-0.0054,0.427,BEARING_DEGRADATION,1,53.48,73,42,0.601
8429.5,14.86,16.97,252.15,84.2,0.831,70.17,32.37,56.17,-166.1,0.95,5.13,0.353,-1.38,1.19,2.05,4.41,3.7,8675.3,196.77,83.71,0.462,0.828,0.0672,0.073,-0.0037,0.438,BEARING_DEGRADATION,1,50.85,73,43,0.622
8730.6,14.73,18.66,274.73,84.45,0.92,73.34,32.37,57.28,-176.3,1.5,5.26,0.414,-1.47,1.88,2.1,5.18,3.96,8663.4,189.34,83.86,0.419,0.83,0.0697,0.077,-0.0006,0.427,BEARING_DEGRADATION,1,48.21,73,44,0.644
8692.8,14.81,18.35,271.9,84.75,0.829,72.73,32.37,57.13,-187.9,1.29,5.47,0.326,-1.57,1.61,2.19,4.07,3.63,8673.1,188.12,84.03,0.402,0.82,0.0614,0.075,0.0015,0.429,BEARING_DEGRADATION,1,45.56,73,45,0.666
8728.4,14.84,18.35,272.4,84.93,1.078,73.02,32.37,57.72,-206.0,1.09,5.53,0.57,-1.72,1.36,2.21,7.13,4.63,8656.5,174.72,84.19,0.423,0.848,0.0981,0.058,0.0116,0.423,BEARING_DEGRADATION,1,42.89,73,46,0.688
8656.4,14.78,18.06,266.99,84.99,0.89,72.68,32.37,57.45,-200.1,1.09,5.55,0.389,-1.67,1.36,2.22,4.86,3.84,8629.8,150.68,84.3,0.472,0.85,0.0987,0.056,0.0054,0.426,BEARING_DEGRADATION,1,40.22,73,47,0.711
8643.5,14.85,18.21,270.44,85.26,0.772,72.25,32.37,56.46,-202.2,1.28,5.79,0.272,-1.69,1.6,2.32,3.4,3.52,8605.4,124.32,84.42,0.538,0.848,0.1001,0.052,0.0022,0.435,BEARING_DEGRADATION,1,37.53,73,48,0.734
8605.3,14.8,18.11,268.01,85.7,0.868,72.27,32.37,56.22,-212.9,1.28,6.22,0.37,-1.77,1.6,2.49,4.62,3.9,8598.2,122.01,84.56,0.658,0.861,0.0924,0.094,-0.0017,0.438,BEARING_DEGRADATION,1,34.83,73,49,0.757
8817.7,14.82,19.25,285.43,85.91,0.993,74.21,32.37,56.8,-250.8,1.49,6.23,0.473,-2.09,1.86,2.49,5.91,4.34,8646.4,102.34,84.75,0.741,0.871,0.1002,0.138,0.0105,0.432,BEARING_DEGRADATION,1,32.12,73,50,0.78
8517.8,14.72,18.01,265.01,86.16,0.984,72.1,32.37,55.14,-231.8,1.43,6.55,0.492,-1.93,1.79,2.62,6.15,4.49,8643.2,105.8,85.02,0.706,0.889,0.1027,0.127,0.0146,0.449,BEARING_DEGRADATION,1,29.4,73,51,0.804
8494.5,14.74,17.74,261.47,85.79,1.025,72.07,32.37,55.43,-263.4,1.13,6.23,0.533,-2.19,1.41,2.49,6.66,4.64,8631.6,114.71,85.21,0.625,0.919,0.0933,0.088,0.0108,0.446,BEARING_DEGRADATION,1,26.67,73,52,0.827
8705.9,14.83,19.0,281.74,86.74,0.99,73.25,32.37,55.38,-250.7,1.66,7.08,0.48,-2.09,2.08,2.83,6.0,4.51,8659.3,94.13,85.47,0.675,0.935,0.0905,0.127,0.0039,0.446,BEARING_DEGRADATION,1,23.93,73,53,0.851
8609.1,14.76,18.7,275.98,86.9,0.999,72.85,32.37,54.67,-256.1,1.7,7.22,0.497,-2.13,2.12,2.89,6.21,4.63,8647.1,91.95,85.71,0.705,0.943,0.0923,0.119,0.0094,0.453,BEARING_DEGRADATION,1,21.17,73,54,0.876
8686.3,14.82,18.94,280.71,86.77,1.085,73.34,32.37,55.21,-275.3,1.58,6.99,0.574,-2.29,1.98,2.8,7.17,4.93,8646.5,91.65,85.91,0.69,0.968,0.0927,0.102,0.0004,0.448,BEARING_DEGRADATION,1,18.41,73,55,0.9
8528.1,14.83,18.56,275.35,87.2,0.937,72.08,32.37,53.26,-284.7,1.75,7.45,0.44,-2.37,2.19,2.98,5.5,4.51,8626.5,93.43,86.14,0.702,0.954,0.0854,0.123,0.0026,0.467,BEARING_DEGRADATION,1,15.64,73,56,0.925
8349.9,14.85,17.93,266.35,87.22,0.971,70.33,32.37,51.68,-259.5,1.86,7.65,0.492,-2.16,2.32,3.06,6.15,4.79,8595.8,123.89,86.37,0.653,0.962,0.0827,0.109,0.0111,0.483,BEARING_DEGRADATION,1,12.86,73,57,0.95
8721.7,14.86,19.13,284.35,87.54,1.085,73.56,32.37,55.17,-291.3,1.58,7.82,0.57,-2.43,1.97,3.13,7.12,4.98,8603.6,129.02,86.59,0.625,0.994,0.0611,0.102,0.0121,0.448,BEARING_DEGRADATION,1,10.06,73,58,0.975
8753.2,14.83,19.73,292.66,88.25,1.036,74.27,32.37,54.19,-328.8,1.92,8.35,0.514,-2.74,2.4,3.34,6.42,4.89,8618.4,136.61,86.85,0.721,1.01,0.0453,0.13,0.0024,0.458,BEARING_DEGRADATION,1,7.26,73,59,1.0
7659.9,14.77,13.84,204.39,36.17,0.401,63.7,40.95,56.5,35.7,0.05,-43.73,0.003,0.3,0.06,-17.49,0.04,9.09,7659.9,0.0,36.17,0.0,0.401,0.0,0.0,0.0,0.435,ELECTRICAL_DEGRADATION,0,172.62,74,0,0.0
7774.8,14.79,14.38,212.57,41.93,0.44,64.63,40.95,56.81,28.1,0.16,11.92,0.032,0.23,0.2,4.77,0.4,3.43,7717.4,57.45,39.05,2.88,0.42,0.0195,0.0,0.0,0.432,ELECTRICAL_DEGRADATION,0,171.39,74,1,0.002
7471.1,14.81,13.05,193.27,46.67,0.383,61.81,40.95,55.44,54.3,-0.04,12.61,0.001,0.45,-0.05,5.04,0.01,3.58,7635.3,125.2,41.59,4.293,0.408,0.0238,2.625,-0.0045,0.446,ELECTRICAL_DEGRADATION,0,169.8,74,2,0.006
7828.2,14.85,14.58,216.51,50.56,0.366,64.68,40.95,56.93,43.9,0.23,12.47,-0.045,0.37,0.29,4.99,-0.56,3.51,7683.5,136.88,43.83,5.377,0.397,0.0275,2.398,-0.0058,0.431,ELECTRICAL_DEGRADATION,0,168.03,74,3,0.011
7789.6,14.77,14.52,214.38,53.92,0.391,64.89,40.95,56.65,22.2,0.23,12.23,-0.019,0.19,0.29,4.89,-0.24,3.48,7704.7,129.58,45.85,6.278,0.396,0.0247,2.219,-0.0013,0.433,ELECTRICAL_DEGRADATION,0,166.13,74,4,0.018
7761.9,14.78,14.51,214.46,56.98,0.393,64.45,40.95,56.03,42.2,0.39,12.11,-0.013,0.35,0.49,4.84,-0.16,3.5,7714.3,120.19,47.71,7.074,0.396,0.0226,2.081,-0.0008,0.44,ELECTRICAL_DEGRADATION,0,164.14,74,5,0.025
7807.3,14.74,14.68,216.32,59.92,0.401,65.01,40.95,56.53,41.3,0.39,12.14,-0.008,0.34,0.49,4.86,-0.1,3.48,7727.5,115.94,49.45,7.821,0.396,0.021,1.979,0.0,0.435,ELECTRICAL_DEGRADATION,0,162.06,74,6,0.032
7913.8,14.78,15.15,223.86,62.08,0.452,66.01,40.95,56.89,6.2,0.36,11.56,0.031,0.05,0.45,4.62,0.39,3.39,7750.8,124.73,51.03,8.424,0.403,0.0269,1.851,0.0036,0.431,ELECTRICAL_DEGRADATION,0,159.92,74,7,0.041
7782.9,14.75,14.52,214.18,63.87,0.418,64.96,40.95,56.56,17.6,0.24,11.03,0.009,0.15,0.3,4.41,0.11,3.32,7754.4,118.02,52.46,8.909,0.405,0.0258,1.731,0.0011,0.434,ELECTRICAL_DEGRADATION,0,157.71,74,8,0.05
7723.8,14.71,14.83,218.13,65.88,0.368,64.6,40.95,54.28,22.9,0.77,11.0,-0.036,0.19,0.96,4.4,-0.45,3.48,7751.3,112.34,53.8,9.362,0.401,0.0269,1.651,-0.0018,0.457,ELECTRICAL_DEGRADATION,0,155.45,74,9,0.06
7667.3,14.73,14.35,211.45,66.91,0.363,64.0,40.95,54.78,27.9,0.5,10.26,-0.036,0.23,0.62,4.1,-0.45,3.34,7752.1,111.76,56.87,8.02,0.398,0.0292,1.388,-0.0043,0.452,ELECTRICAL_DEGRADATION,0,153.13,74,10,0.07
7616.7,14.72,14.48,213.17,68.37,0.393,63.71,40.95,53.26,17.3,0.77,10.15,-0.003,0.14,0.96,4.06,-0.04,3.43,7736.3,118.41,59.52,6.944,0.393,0.0255,1.206,0.0006,0.467,ELECTRICAL_DEGRADATION,0,150.77,74,11,0.081
7738.9,14.64,14.68,214.94,69.48,0.352,65.12,40.95,55.41,12.8,0.53,9.75,-0.054,0.11,0.66,3.9,-0.68,3.25,7763.0,79.21,61.8,6.037,0.39,0.0283,1.051,-0.0008,0.446,ELECTRICAL_DEGRADATION,0,148.37,74,12,0.092
7623.8,14.68,14.75,216.52,70.33,0.373,64.19,40.95,52.59,-12.3,0.92,9.32,-0.026,-0.1,1.15,3.73,-0.33,3.39,7742.6,85.85,63.77,5.215,0.39,0.0278,0.912,-0.001,0.474,ELECTRICAL_DEGRADATION,0,145.92,74,13,0.103
7768.9,14.66,15.31,224.44,71.64,0.425,65.57,40.95,53.68,-21.6,0.94,9.35,0.014,-0.18,1.18,3.74,0.18,3.33,7740.5,84.94,65.55,4.531,0.394,0.0297,0.814,0.0018,0.463,ELECTRICAL_DEGRADATION,0,143.44,74,14,0.116
7714.2,14.6,14.82,216.44,72.42,0.388,65.31,40.95,54.5,-13.3,0.67,9.04,-0.018,-0.11,0.84,3.62,-0.23,3.22,7735.8,84.94,67.09,3.941,0.393,0.0297,0.694,-0.0007,0.455,ELECTRICAL_DEGRADATION,0,140.92,74,15,0.128
7762.1,14.66,15.37,225.34,73.23,0.399,65.83,40.95,53.33,-59.5,0.89,8.79,-0.015,-0.5,1.11,3.52,-0.19,3.3,7731.2,82.17,68.42,3.52,0.393,0.0297,0.619,-0.0029,0.467,ELECTRICAL_DEGRADATION,0,138.37,74,16,0.141
7548.3,14.66,14.96,219.37,73.78,0.428,63.7,40.95,50.38,-18.7,1.36,8.58,0.035,-0.16,1.7,3.43,0.44,3.5,7694.7,73.69,69.59,3.142,0.391,0.0255,0.551,0.0006,0.496,ELECTRICAL_DEGRADATION,1,135.78,74,17,0.155
7397.9,14.61,14.31,209.05,74.2,0.436,62.74,40.95,49.77,-28.8,1.19,8.42,0.054,-0.24,1.49,3.37,0.67,3.51,7656.2,109.45,70.62,2.767,0.392,0.0279,0.462,0.0038,0.502,ELECTRICAL_DEGRADATION,1,133.17,74,18,0.169
7326.0,14.59,14.12,205.94,74.73,0.391,62.59,40.95,49.06,-72.7,1.09,8.44,0.011,-0.61,1.36,3.38,0.14,3.54,7616.4,144.37,71.51,2.512,0.395,0.0267,0.434,0.0016,0.509,ELECTRICAL_DEGRADATION,1,130.52,74,19,0.183
7333.3,14.51,14.48,210.07,75.11,0.379,62.85,40.95,48.24,-55.3,1.49,8.37,0.0,-0.46,1.86,3.35,0.0,3.63,7583.0,165.78,72.33,2.195,0.396,0.0251,0.374,-0.0008,0.518,ELECTRICAL_DEGRADATION,1,127.85,74,20,0.197
7731.4,14.51,15.7,227.73,75.84,0.364,66.49,40.95,52.15,-87.7,1.23,8.39,-0.05,-0.73,1.54,3.36,-0.62,3.39,7594.5,171.58,73.08,1.981,0.393,0.027,0.353,0.0007,0.479,ELECTRICAL_DEGRADATION,1,125.15,74,21,0.212
7594.6,14.66,15.4,225.71,76.67,0.412,64.4,40.95,49.87,-56.1,1.51,8.71,0.012,-0.47,1.89,3.48,0.15,3.57,7580.1,164.76,73.8,1.846,0.399,0.0235,0.352,0.0022,0.501,ELECTRICAL_DEGRADATION,1,122.42,74,22,0.228
7452.6,14.49,15.03,217.73,76.98,0.42,64.08,40.95,48.85,-71.1,1.58,8.64,0.03,-0.59,1.98,3.46,0.37,3.64,7562.9,168.18,74.46,1.667,0.404,0.0224,0.297,-0.0003,0.512,ELECTRICAL_DEGRADATION,1,119.67,74,23,0.243
7516.5,14.47,15.51,224.3,77.5,0.382,65.05,40.95,48.65,-111.1,1.7,8.75,-0.016,-0.93,2.12,3.5,-0.2,3.7,7537.7,153.69,75.05,1.601,0.4,0.0222,0.282,-0.0003,0.514,ELECTRICAL_DEGRADATION,1,116.9,74,24,0.259
7543.2,14.44,15.57,224.88,77.87,0.406,65.22,40.95,49.04,-88.5,1.75,8.75,0.007,-0.74,2.19,3.5,0.09,3.67,7520.6,142.18,75.59,1.541,0.402,0.0218,0.258,0.0004,0.51,ELECTRICAL_DEGRADATION,1,114.1,74,25,0.276
7426.1,14.48,15.08,218.36,79.05,0.418,64.03,40.95,48.19,-86.4,1.67,9.68,0.029,-0.72,2.09,3.87,0.36,3.8,7487.0,118.94,76.17,1.636,0.404,0.0224,0.293,-0.0006,0.518,ELECTRICAL_DEGRADATION,1,111.28,74,26,0.293
7512.0,14.39,15.8,227.28,79.23,0.417,65.41,40.95,47.93,-115.4,2.0,9.55,0.019,-0.96,2.5,3.82,0.24,3.87,7483.4,117.56,76.72,1.656,0.403,0.0214,0.279,-0.0011,0.521,ELECTRICAL_DEGRADATION,1,108.44,74,27,0.31
7438.5,14.38,15.41,221.67,79.7,0.36,64.71,40.95,47.71,-101.5,1.9,9.81,-0.031,-0.85,2.38,3.92,-0.39,3.89,7487.4,115.22,77.27,1.641,0.395,0.0216,0.276,-0.0017,0.523,ELECTRICAL_DEGRADATION,1,105.57,74,28,0.327
7506.2,14.4,16.29,234.51,79.92,0.423,65.44,40.95,46.34,-130.1,2.45,9.77,0.024,-1.08,3.06,3.91,0.3,4.08,7505.4,101.88,77.79,1.576,0.398,0.0231,0.267,0.0024,0.537,ELECTRICAL_DEGRADATION,1,102.69,74,29,0.345
7692.3,14.35,16.7,239.72,81.34,0.362,66.96,40.95,48.79,-95.1,2.34,10.85,-0.049,-0.79,2.92,4.34,-0.61,4.03,7541.3,98.08,78.41,1.625,0.396,0.025,0.306,-0.0001,0.512,ELECTRICAL_DEGRADATION,1,99.79,74,30,0.363
7463.3,14.34,15.94,228.66,81.39,0.41,65.55,40.95,46.72,-153.8,2.17,10.71,0.013,-1.28,2.71,4.28,0.16,4.11,7514.5,76.8,78.97,1.6,0.401,0.0228,0.262,-0.0001,0.533,ELECTRICAL_DEGRADATION,1,96.86,74,31,0.381
7258.2,14.36,15.38,220.88,81.79,0.383,63.84,40.95,44.48,-169.5,2.26,11.07,0.001,-1.41,2.83,4.43,0.01,4.3,7480.9,103.42,79.48,1.603,0.398,0.023,0.267,-0.0021,0.555,ELECTRICAL_DEGRADATION,1,93.92,74,32,0.399
